6496833.74723,330922.58699,35905312.48328,878955.03421,940318.86603,39877767.28256,13525862.02460,41147771.52161,468200.34086,892488.89802,1327541.19495,8463204.29674,84287.28611,215180.53898,50510.60665,325071.27471,40549.69319,1398926.32103,2956271.56660,273069.98460,3005480.53925,929343.94487,171531.58053,771614.46735,1079641.50937,1281262.70289,828083.62722,1613785.39321,54774.92629,2136056.75955,4443598.64560,2338126.87469,177580.42134,6347069.99701,1381319.28259,1295152.87511,2690709.72531,649784.34262,650564.43187,640323.62894,375192.73152,270203.77274,38025.87444,95068.38933,25116.26225,937938.20959,34788.36914,120007.02568,0.00000,55821.93446,650866.12933,823035.64773,170415.62536,2807827.81425,35002.07277,690.62844,1082.56484,27585.60032,97407.63103,57533.14172,320868.45587,730459.06979,93684860.91843,47680.22187,553740.67959,41948.92128,2304826.58462,925343.12490,12537.18805,16580161.12137,20397361.10479,18073126.73945,105638285.92798,5916733.92310
4681706.48039,1076101.50786,27766432.24918,749763.86778,1139473.06394,22348318.88481,6172962.30790,34125358.21398,743610.55107,882327.13838,883914.47000,13165375.99658,43046.14731,94899.29113,63382.71937,367550.40512,107115.78894,822037.57413,3031789.26717,412545.57093,2851917.22162,619954.27969,93445.07216,489353.12295,987740.55172,851866.57168,1654753.32051,884598.81663,59250.54812,1417873.62244,2193694.64197,1942153.49400,205952.10582,6740878.00891,591855.08802,1651556.65939,1806113.84226,176823.68448,621053.62080,459885.23319,603722.32512,89217.52378,40886.59746,47642.42195,21232.47611,868330.54893,3888.25408,179359.25819,0.00000,259363.69810,1335697.74329,219416.96084,306419.69905,871641.53430,2232.00622,13692.99032,4497.46548,0.00000,46018.91385,17257.83221,256522.13755,418764.15538,50046837.70175,119278.70039,762583.24181,29286.26614,583956.92605,713631.29368,8096.98444,6363264.01793,6653496.49768,10005926.33462,79328089.14828,2547062.41765
5409703.43194,1098131.13787,24171700.46733,798368.00581,802985.74114,21655162.99583,7472991.78524,32655906.67743,661978.25321,807320.70001,1051944.97700,10796457.48603,62183.58255,126374.00772,54129.17108,202448.58766,60514.20798,965857.12673,3188833.25035,221076.54396,2352036.98084,636199.60016,103483.52075,548467.14273,760642.37571,889933.99645,1254716.39076,898700.54585,48584.81048,1140260.54612,2445879.07658,1542501.04905,178655.35759,5846480.85352,717831.85009,1474183.32537,1710620.70295,110924.23291,787118.41228,461114.62987,322443.09621,86455.56031,50688.64994,39604.12001,14631.07407,686878.25752,20200.39778,3627.66236,0.00000,191666.51927,351784.20621,144869.94987,339202.25843,326779.99744,33044.33165,693.27574,118.54347,0.00000,59567.47956,9754.88635,262662.58509,411130.37984,44776114.57111,32738.21301,18915.42215,2708.97597,171736.21292,164473.97722,160917.39948,5803562.17618,6409075.11884,8552327.85733,69860367.22907,2170192.26812
201481.31048,64918.99444,310501.64002,51506.22847,640812.05186,160451.08918,295932.10879,492880.78792,714991.88293,499000.54330,45827.15893,38274.12243,50947.17895,79805.47756,36279.30772,0.00000,36751.53671,891827.27005,65356.59987,2042.23997,39199.56828,372425.72033,115915.23733,210466.67006,903755.19414,695744.82731,4117.76993,382108.67138,28889.80803,14195.15877,2869824.83786,1179502.54563,113562.43926,5157722.61242,888897.49293,819803.95953,1694738.95122,0.00000,0.00000,393554.42061,0.00000,92452.32302,16544.13970,33770.04343,7929.69739,596419.71191,174646.44884,133923.13964,0.00000,0.00000,632988.70535,418705.06847,226156.22212,1071759.48099,4464.24863,575.37566,15621.35985,79462.36394,122807.98983,37276.85135,0.00000,0.00000,136383.80307,52446.02671,325595.19794,23108.16836,165042.64029,200836.36570,3477.86081,23016.98472,16533.76933,12690.79090,184204.13386,3584.95801
6416247.91147,1341305.61480,29040482.17654,1194014.60483,775206.10799,27521317.26690,13046872.80720,45229678.99919,661783.88212,779916.88604,899506.91115,16155159.69522,72351.71804,257747.50004,71090.40430,465377.33511,28217.67855,1307655.88040,4966087.62874,279430.05465,3671666.67066,1062373.43625,129118.48332,1028086.73913,1036341.91766,1399512.45786,1792728.12139,1020696.95761,40606.12644,1272064.82356,3254929.29506,2496148.37423,139270.61145,5101945.21040,1233513.46462,1188081.59127,2069443.23248,547987.61419,418272.66178,668146.36582,141972.70933,118195.16703,27676.59817,38974.47914,11750.19626,861811.77375,38400.36993,21873.22376,0.00000,163995.04951,457334.14481,371479.74918,139831.04293,1034284.26772,56383.67139,6708.62894,382.15029,0.00000,77927.03603,17245.42120,171171.06685,419167.45181,62059451.41814,36941.10623,152228.69359,9298.67298,553408.81041,529840.57227,5492.81250,12263118.71329,5847112.66605,10016075.95227,89459197.87827,2702288.99928
5863291.15191,1148401.96431,29166470.32811,796914.33309,1000247.18285,20237758.06965,10966320.92323,38549523.80860,2003004.55436,616385.18371,1102325.02981,12729559.20013,74218.91393,126558.77771,61161.50797,596926.40988,107017.79262,894631.51452,3198222.07199,336404.17179,3452681.61091,488661.08867,120473.53620,319533.54180,1125235.27995,960667.45529,2851067.96201,1675684.33138,50367.64747,1941390.15454,3419046.28457,1737929.48060,168151.58018,6975474.11730,1525977.54100,1232486.37429,1957760.47974,886611.59248,642091.20166,680797.02733,433296.65265,139121.71668,38641.37747,46781.45497,12681.90315,811904.28966,23543.51165,254733.64772,0.00000,175264.87813,2376593.52970,1092698.13402,971429.09072,3013671.26107,58512.40541,15228.52299,4212.80192,0.00000,42171.30019,12998.74913,272869.20223,366007.48536,46162469.63927,103313.03254,557643.76816,31146.92335,471316.47884,553540.41458,12060.59948,10331302.41072,7985000.22905,7902916.46085,66009268.38820,1769199.51557
4074377.46543,354617.54774,30022923.40989,667510.59046,983796.43597,21049554.82971,9558763.20828,30134184.95561,1020281.34442,633353.49182,626821.87217,8712581.12936,51276.37517,96713.11537,37955.70036,214851.21886,17060.11793,770083.70842,2618649.91819,245292.71209,2991977.53323,477616.82130,130169.73834,337756.89575,982982.63294,896881.46679,1782982.28607,1164210.77518,47460.29144,1501277.82811,3159945.74858,1574105.65837,118013.06192,5975714.28640,866970.97226,1020806.36714,1717396.25993,146839.36255,514921.17329,531393.40709,270077.61680,117409.76939,14084.79973,38083.32355,11403.46710,766407.13134,3933.13277,114514.06383,0.00000,188481.22860,529611.48255,165205.24440,98316.72289,555567.41460,4540.10006,13853.43980,1580.74211,0.00000,51420.56461,14303.76775,261564.04906,354960.92291,59840327.84116,72867.86443,723381.67809,21967.84938,511069.24529,602118.85799,6810.14326,6805704.48061,15852654.43588,9907676.07686,95584354.30955,2524258.08622
4361790.90233,197502.30625,26201792.96660,769613.61520,879105.56016,24292303.79057,10296496.96234,34269024.95070,450263.35004,654423.85978,571700.25068,8430575.59929,60783.86124,153455.80291,37668.55395,136304.95958,30193.90676,874459.69318,3499887.67865,183692.25924,2757689.60136,852016.19390,100373.47439,685124.15997,602154.03359,1025508.44436,1127019.86717,1039184.90242,37283.47605,1211129.53979,2238801.40220,1866683.72009,98001.49919,4402182.98873,572767.12118,619195.41067,2108995.48455,238312.04526,424503.43197,346842.16722,340876.67168,96699.10896,25265.49463,40019.91442,9854.94473,523027.54085,1385.50665,167422.53906,0.00000,115847.89556,691463.25821,424053.16830,167535.84488,1427703.23934,2421.37942,199.60452,1986.93911,55442.05587,172203.03174,29712.14018,379652.42316,489519.32565,54562905.17749,37751.22532,489182.69083,18202.37649,401857.63589,454298.95570,7691.61185,6520268.60622,13280808.45860,10288454.24932,62887570.57503,2693679.38007
205677.37782,69757.61389,296691.54003,49114.69282,658427.37777,174726.56410,332623.38118,488040.89898,590955.56918,455567.10217,46299.29226,31263.82586,49863.10549,77584.36871,40080.85619,0.00000,5178.57910,938936.48157,54737.99381,2351.91580,32779.19273,423493.98555,126917.56180,199586.47588,1357031.46211,663088.97492,3340.67879,450355.38544,25890.20095,13349.54855,3119845.10436,1666480.05432,133187.63734,4456743.71505,954336.98752,931743.92722,1652615.44683,0.00000,0.00000,529055.41203,0.00000,95542.18145,12839.43093,38376.54212,11517.49420,502049.62521,171963.91999,96579.46399,0.00000,0.00000,866607.69910,177874.94863,218308.57844,802776.91000,6357.63981,0.00000,4902.71549,0.00000,37983.83255,6099.61588,0.00000,0.00000,42953.61988,27593.85220,406768.08964,11097.84380,434434.45915,540295.37292,9068.98829,6624.92607,6841.07749,3716.19247,90339.46787,0.00000
4043967.56799,463462.44791,25367370.63319,658959.20115,592416.36926,17447588.18095,10606776.87028,18204813.86867,424748.46418,395004.31658,694951.51301,7301747.32201,41450.50673,64312.53993,57425.39958,283919.30631,58523.14690,984970.85265,1907067.51152,215685.86742,2292504.13001,365592.91718,97209.06330,203370.79153,975760.65797,593181.90547,1342074.27072,619478.24548,30128.97419,1223341.54578,2337518.84749,1478990.91376,132983.27162,4846683.40526,545961.75570,1011027.96266,1371029.15300,489081.91278,475953.39581,409754.99725,129475.53899,96161.57383,18063.87128,36397.17005,8891.60970,567944.09858,7049.02403,134222.03910,0.00000,110685.45068,589428.27445,593411.69643,185361.71968,1462768.04320,31909.65369,10083.59661,53457.50363,185371.68435,981139.07017,254289.29039,215505.22025,295984.39080,40983070.71083,102425.74305,326108.65297,50057.49807,581754.97290,398791.20722,15615.83092,9666741.81590,6637083.51802,6330299.21127,51033010.15312,1403195.13158
5783210.95831,338283.07351,32505476.05528,812155.72483,833604.02964,24786672.60413,11832762.77842,29951240.52852,747288.45884,617403.99577,804622.01036,7118263.48945,63068.01231,120452.78435,46738.34413,342354.37627,47597.04044,986430.25547,2077010.30004,312338.88166,2705197.20755,552370.55134,164525.28450,299465.34498,1014886.12625,901076.30705,1681944.70408,1595065.36850,37142.39837,1595679.49203,3811578.15168,1731226.05052,119588.20069,5045066.89963,1470379.03862,1123884.10125,1512667.98442,341985.71025,672204.52606,601227.60428,367254.23991,131131.07775,39706.28504,42454.54064,8699.17115,619801.07740,38554.29401,15321.06433,0.00000,72582.36188,19015.29204,6006.25404,11448.37099,16267.89044,31774.62856,1049.81900,350.68282,188907.04976,627689.97715,221424.88926,304139.96443,587495.89242,58753601.66414,56935.27165,1144744.04619,29712.74984,823034.27540,737597.77321,14498.13013,12174786.62441,17253254.27200,9443678.95779,76484127.53913,2264267.55831
3622742.82141,236704.54203,29733135.98009,602714.08705,879296.41947,24843876.19807,6558244.17723,28741746.72275,620983.19036,582806.24107,919513.92476,6360704.23364,45415.81270,106688.83365,49263.70789,240273.93110,149980.18182,863738.20673,2005851.53745,283353.96265,3249297.63589,581251.32266,124872.95332,442621.50903,875708.58004,871762.04615,1291161.40537,1284822.42250,46478.55183,1070994.21910,2570347.25394,1374745.61364,193264.67744,5832482.59323,838577.84044,1150979.74634,2445910.76040,277859.21359,613491.27848,488006.77987,293943.15411,134598.77417,34743.58138,61590.73141,14808.94263,662926.83093,99627.68953,30937.59180,0.00000,167129.42238,114653.02767,14926.89786,73355.86708,20240.26888,2487.64447,9938.36890,860.65441,0.00000,33400.09648,33400.09648,369811.36745,450290.99821,66089094.11261,76984.64663,856070.09660,19613.56209,668674.34185,708567.47186,5912.91689,7290532.04638,17785517.14422,13504220.51379,77153829.56535,3565991.21140
4687050.99446,213185.37975,29723136.93169,579801.11885,811829.06839,26882865.97939,10145134.23383,26445485.80897,2284031.03279,555328.26601,668061.65928,6953988.50126,43671.91238,96718.35349,43372.75192,169146.43857,94365.73996,967483.02896,1831503.66845,322956.03075,3266596.82841,429455.83790,155615.54482,354984.51509,783987.75332,801356.19817,2726989.76351,1131311.34787,33934.50298,1444882.32243,3323996.16993,1284317.85359,117109.27137,5598924.71519,1003947.09622,996444.52177,1858374.34547,651026.81164,689916.33569,803027.24209,280666.29779,210175.00423,22565.59652,43176.25438,9934.91609,670768.39640,80037.11439,3234.35618,0.00000,129755.88929,17874.38474,20337.71270,20337.71270,3571.98865,31150.48337,2060.51169,320.71834,0.00000,17151.60007,4028.49410,303750.83811,431437.30976,60436885.43243,43406.66378,286159.56301,8559.47632,479971.36293,492266.46891,481610.81993,6945759.86200,20293390.80499,11716279.74526,87269118.00045,3105985.84715
192595.23102,66469.36963,287836.15458,43622.79122,778605.74732,176354.40968,327196.96205,459721.82826,535029.58416,498308.78148,44819.54238,15200.88417,38949.25558,87500.09066,38250.59572,0.00000,55252.63032,1009366.20422,37117.09323,2040.68739,32856.76194,493885.86047,116932.20469,257627.16863,753029.39504,654838.46215,830.99883,1188690.06337,32484.10783,9491.67007,2729439.44929,1409302.59109,135843.46985,4867718.32763,652831.13509,1032352.22306,1997631.32259,0.00000,0.00000,524083.75434,0.00000,152000.21188,21459.01973,56927.84264,11169.52224,662187.49952,164068.09045,0.00000,0.00000,0.00000,26396.58866,24342.23195,24342.23195,4914.58988,4977.85526,1880.57701,77.03021,0.00000,22584.54303,4195.71823,0.00000,0.00000,86133.23731,64142.75594,320787.46012,8724.83509,814879.97012,521878.73424,1940.67209,13833.06509,12495.32840,14174.75387,228153.75847,7651.76362
5834998.46400,253708.35914,27711446.03319,677671.48976,908529.12292,26526003.13310,12174537.36327,23262211.72490,1471986.68553,470638.90447,609747.33452,6964805.34440,47574.45896,98536.12490,31635.50833,198621.85924,93079.43032,919334.64961,2124276.13900,238754.14163,2447596.73015,484010.40764,149069.42493,276923.04159,825117.97746,726722.61573,2354888.38946,1203887.19716,30963.89113,1655606.21067,3125565.71793,1385281.77376,117810.74549,4908105.91698,1485249.91986,1246162.95305,1412331.02924,468595.73493,514949.03313,558706.10912,272795.36223,136029.11705,39288.54184,42109.87949,6599.66356,465081.48323,4513.35928,0.00000,0.00000,57106.95538,7331.65837,7331.65837,0.00000,7331.65837,17339.91019,5026.37669,180.42184,0.00000,61865.39068,61865.39068,253491.34366,326951.14952,41808483.28408,44428.88959,171817.79074,5810.06498,333234.79039,219284.46834,218628.84681,9693244.97784,12829903.24870,7527000.59834,39834323.37729,1812033.42502
4421846.00731,297616.60757,29573421.14927,726586.04753,759098.51335,21326347.75875,10714670.58885,25191098.64119,712360.51050,389657.78703,644162.56720,10476993.87267,51149.84554,92333.42649,43513.12349,357507.41983,35300.19535,993745.63301,1571211.93330,327780.78552,2727990.08979,507867.84948,108538.31898,250355.16802,831968.11805,782629.46850,1604245.66848,638342.75562,29329.32329,1334300.27822,2509173.37874,1801619.75181,132811.76592,4303945.65569,690375.67164,944216.58455,1712533.42698,398432.60573,441353.26038,689747.68674,131402.76940,129927.88552,15561.00959,58029.68506,15256.99626,705773.64530,8907.91031,146094.76354,0.00000,95327.32298,479906.25913,386909.90211,349659.23775,3263168.97006,37014.44091,22023.73531,136872.77033,151297.58653,874504.08083,75034.38322,329090.79745,539563.32043,64405259.58103,129824.16949,195859.61794,17434.31341,876384.31673,144682.41276,13995.36267,12958169.98117,15789846.43685,13134288.42394,77920739.32688,3614643.12414
3592588.79019,991748.47730,23654732.28831,723706.17061,937916.99004,19263421.90857,10131053.77646,30466635.29407,571349.55545,585910.82958,659909.12116,13886319.63081,53604.08005,101179.11223,64719.52711,438310.00369,36619.12267,784698.65254,2726171.51764,198288.02507,2380605.49088,511295.34132,86281.31170,287777.38549,797547.10504,806335.08614,1411510.52838,716443.12094,46312.50828,964271.80536,1926272.33975,1518496.58660,156243.86457,5093359.74597,677056.76507,1573027.74962,1526283.85561,172688.49992,534712.07853,335958.29339,405255.75582,122101.81677,24753.77747,50112.93950,31027.11952,317984.42739,89966.86236,0.00000,0.00000,296645.67560,252370.17397,375102.83387,382583.90883,711939.90080,54162.49210,4787.36864,58670.34271,90496.82163,170603.45352,90064.50858,261914.98379,551496.32036,53022611.76056,60881.29409,106811.62325,18697.12030,126799.27128,102928.05157,10712.89618,6574449.24188,7108258.42056,8888893.91423,71214766.40159,2293782.27387
4482392.19822,1165142.39155,22370696.94718,916007.51718,975754.47737,22586592.67481,7615125.88071,39789836.12867,417330.41358,609259.45016,782892.96720,11526630.63712,75836.85015,149748.58958,52325.96591,438685.49644,21952.22508,1012491.22148,4398295.75246,278789.00167,3007749.39355,784363.96629,73595.90125,596734.57545,794265.82092,976804.03286,1286597.53227,1545311.44788,35325.51667,1277612.95408,1639266.38430,1912604.95469,185436.60527,5065325.44988,515897.36362,1315586.08179,1784182.31134,244160.09476,667057.71023,440330.47342,210429.49519,118984.74140,21010.34025,31448.24713,11479.06824,631943.08298,18957.30335,1219752.23490,1256216.65692,207061.88651,4889465.55131,2002077.10467,2457249.19687,5834913.13130,48476.43583,10305.07335,118235.91368,262618.52302,170866.27771,123799.78298,216831.94698,309270.39752,36388416.75212,133423.30312,910534.60249,61692.94284,215654.73895,348776.77865,13780.39966,9121998.80105,4029275.19143,4534247.99189,42867850.31850,942730.49020
3765388.12996,2052620.31897,21711585.38809,733659.64213,846765.59547,19592645.08011,9784626.48915,31536326.81540,483478.98392,619549.42868,835008.64754,18394160.61406,47674.79882,97802.89766,92505.92212,649321.71879,21974.79768,1127462.76796,2912780.61691,280697.66770,2322121.73406,518214.23051,66234.03452,259794.13791,1050964.94308,821185.79274,1653368.87895,867802.10767,42696.24414,1292891.35690,1407866.99054,1714004.52367,160047.11103,5766398.75172,824953.75363,1166412.77766,1752897.50956,179550.78328,893133.98380,465014.37186,255904.74369,132210.07267,12384.65977,58810.83396,23777.60497,752458.30374,95279.55722,837610.36185,456305.95654,215937.55196,537360.75341,241122.08025,204933.09328,1623536.06895,82297.55095,20823.63633,201914.31719,419210.92533,819532.12092,117838.24660,222371.58268,282850.69284,42485403.01769,143909.67485,524676.54027,54690.38576,270175.81435,95433.27337,31870.05555,9912237.89696,3498823.29014,4469040.04808,68719495.24051,855374.43714
5297607.58866,1402242.84209,24760710.15021,805779.07983,1056335.91863,21213964.79800,7257363.29837,31177360.23956,601476.57180,669195.62936,897620.37155,12932674.57730,56608.67915,98056.17826,55059.08084,372762.64520,20177.07410,978416.30085,2982470.47784,268901.68770,3021574.87561,564236.37675,100546.24964,328343.67414,842063.65368,854054.76729,1663347.89842,1295940.16708,45962.52276,1034442.71710,2337418.52728,1575765.55583,153147.93183,5823454.26936,1075922.07511,1005637.99736,1693070.21119,113071.79792,757641.50057,434872.42718,277060.76394,102827.24515,24622.65748,38955.92359,12786.76638,707380.84720,62276.84938,35145.12596,0.00000,322050.14331,68965.83762,33715.09213,165412.69554,8532.83716,8145.68571,24248.02427,5586.91461,0.00000,137156.19069,29235.86939,237593.84900,398381.27656,51213883.79548,176679.94444,630825.48096,20862.74567,1000012.40309,634574.46348,7815.28566,6584197.96724,4766164.02518,8504694.02453,85330818.01175,2178346.07182
